19980102,0,11.9182,12.0494,11.5081,11.5861,389150.301
19980105,0,11.5368,11.7418,11.5368,11.7418,317220.765
19980106,0,11.8444,12.0494,11.6885,11.7418,681744.485
19980107,0,11.7418,11.8444,11.5861,11.8444,473270.69
19980108,0,11.8937,11.9961,11.7665,11.9715,666870.622
19980109,0,11.9715,11.9715,11.2785,11.3809,490582.606
19980112,0,11.4835,11.5861,11.4343,11.5081,426943.453
19980113,0,11.4835,11.5983,11.4343,11.5368,417922.014
19980114,0,11.6393,11.8937,11.5081,11.8444,319171.522
19980115,0,11.8444,12.0494,11.6885,11.9961,732216.561
19980116,0,12.0987,12.6113,12.0494,12.4596,986529.435
19980120,0,12.5867,13.4849,12.5867,13.3045,809998.161
19980121,0,13.3291,13.4069,12.9722,13.1239,1538556.882
19980122,0,13.1239,13.5095,13.1239,13.4849,650534.313
19980123,0,13.5095,13.5095,12.841,12.8943,2924967.289
19980126,0,12.6359,13.1239,12.5621,13.1239,1662421.971
19980127,0,12.9969,13.0215,12.8163,12.9189,642244.671
19980128,0,12.8163,13.2265,12.8163,13.1773,2027189.694
19980129,0,13.2265,13.3824,13.1773,13.2265,1249134.504
19980130,0,13.3291,13.3291,13.0215,13.0748,685889.372
19980202,0,13.0748,13.3824,12.8943,13.3291,1531730.196
19980203,0,13.1773,13.69,13.1773,13.6367,497410.34
19980204,0,13.6367,13.7391,13.3537,13.6612,478147.474
19980205,0,14.4323,14.4323,13.69,13.7638,1108199.282
19980206,0,13.895,13.9443,13.7925,13.895,692472.61
19980209,0,14.0467,14.0467,13.5587,13.7638,834137.295
19980210,0,13.7638,13.8417,13.7145,13.7638,370619.243
19980211,0,13.7925,14.2026,13.7145,14.1001,861689.604
19980212,0,14.0467,14.0467,13.6121,13.9443,726607.196
19980213,0,13.7391,13.9443,13.7391,13.9443,325510.972
19980217,0,13.9443,14.0467,13.895,13.895,533008.997
19980218,0,13.9443,14.3051,13.9443,14.1001,410606.813
19980219,0,14.0467,14.1001,13.7145,13.7925,339409.153
19980220,0,13.8171,13.895,13.6367,13.8417,136300.082
19980223,0,13.9443,14.5349,13.9197,14.4077,330387.135
19980224,0,14.379,14.4815,14.2273,14.379,587138.237
19980225,0,14.4569,14.8425,14.4323,14.8425,716124.747
19980226,0,14.9449,15.0229,14.5594,14.6127,345992.707
19980227,0,14.5594,14.8178,14.4569,14.6127,398415.513
19980302,0,14.5102,14.867,14.4569,14.6127,373788.783
19980303,0,14.6619,14.7891,14.5349,14.7891,879245.711
19980304,0,14.7399,15.15,14.7399,14.9695,665895.63
19980305,0,15.0229,15.2771,14.584,14.9942,946298.551000001
19980306,0,15.2771,15.2771,15.0229,15.15,349406.23
19980309,0,15.0721,15.2279,14.9203,15.1254,674917.070000001
19980310,0,15.1746,15.1992,15.1254,15.15,765621.584
19980311,0,15.15,15.15,14.8916,14.9449,478878.986000001
19980312,0,14.9574,15.4179,14.9039,15.3397,720430.495999999
19980313,0,15.3151,15.3151,14.9039,15.0314,459694.014
