19980102,0,11.2317,11.3421,10.7483,10.9271,1352667.638
19980105,0,11.011,11.011,10.3752,10.7064,1772148.209
19980106,0,10.7615,10.7615,10.5407,10.5959,1100797.124
19980107,0,10.5959,10.6247,10.4857,10.5407,708043.432000001
19980108,0,10.4857,10.5407,10.1677,10.2516,2125038.445
19980109,0,10.2383,10.3752,9.90718,10.2383,1354933.687
19980112,0,10.0441,10.0992,9.85203,10.0992,1150175.227
19980113,0,10.0992,10.2936,9.82332,10.1831,1298759.901
19980114,0,10.2096,10.7902,10.0992,10.6511,1478150.199
19980115,0,11.011,11.011,10.7748,10.8718,1807482.443
19980116,0,10.9006,11.011,10.7351,10.9271,859346.564000001
19980120,0,10.9822,11.011,10.5959,10.6644,938169.167000001
19980121,0,10.5407,11.0375,10.459,10.9402,1339076.984
19980122,0,10.9006,10.9558,10.7351,10.8167,428541.088
19980123,0,10.8167,10.8851,10.4857,10.6247,1496724.494
19980126,0,10.8167,10.9006,10.7064,10.8167,569425.083000001
19980127,0,10.7351,10.8454,10.5959,10.7351,831261.013000001
19980128,0,10.7615,11.3686,10.6511,11.203,2012693.956
19980129,0,11.3134,11.5894,11.0375,11.3421,1438285.613
19980130,0,11.5341,11.5341,11.0662,11.0927,794567.450000002
19980202,0,11.3134,11.4238,11.1212,11.1765,1009290.057
19980203,0,11.1765,11.5077,11.1765,11.4525,1637154.46
19980204,0,11.4788,11.8387,11.3686,11.7968,1971920.385
19980205,0,11.8387,12.086,11.5628,11.6732,1646214.243
19980206,0,11.5894,11.7284,11.4238,11.4922,702154.410000001
19980209,0,11.7549,11.9492,11.5894,11.9492,1888117.796
19980210,0,12.1147,13.2318,12.1147,13.1345,6230154.40299998
19980211,0,13.2185,13.6599,12.9425,13.4789,3145201.536
19980212,0,13.3002,13.7152,13.2449,13.6864,1726847.566
19980213,0,13.6313,13.9073,13.4944,13.7152,1013367.73
19980217,0,13.7416,13.7704,13.5761,13.7152,2080642.887
19980218,0,13.7152,13.7152,13.1081,13.2736,2378267.037
19980219,0,13.1897,13.2581,12.9138,13.2185,4053925.924
19980220,0,13.1897,13.2581,13.1081,13.2581,1091736.836
19980223,0,13.3002,13.3002,12.969,12.969,2774643.959
19980224,0,12.969,13.1081,12.4723,12.4856,2579853.197
19980225,0,12.5562,13.0528,12.362,12.8586,4994811.557
19980226,0,12.8321,13.5209,12.7483,13.4105,4289033.389
19980227,0,13.4944,13.6599,13.1897,13.5077,2398198.912
19980302,0,13.5761,13.7967,13.4944,13.6313,2514619.605
19980303,0,13.7416,13.9911,13.5629,13.9205,1364899.117
19980304,0,13.9205,13.9205,13.6047,13.6599,783694.946000001
19980305,0,13.5761,13.6864,13.2185,13.3002,1429224.475
19980306,0,13.4105,13.6313,13.2185,13.2449,2252784.138
19980309,0,13.3288,13.4657,12.9425,13.1634,1498533.517
19980310,0,13.2736,13.5496,13.2318,13.4392,1217218.825
19980311,0,13.3553,13.4657,13.2318,13.3421,655495.121000001
19980312,0,13.4105,13.4392,13.2318,13.4392,501474.228
19980313,0,13.2736,13.618,13.2736,13.4657,1332734.958
