19980102,0,8.18899,8.39176,8.18899,8.35938,2671501.895
19980105,0,8.47694,8.47694,8.20092,8.26397,1566983.175
19980106,0,8.15832,8.15832,7.96578,7.976,2318784.07
19980107,0,7.92318,8.08335,7.88058,7.9334,3934481.855
19980108,0,7.88058,7.99816,7.88058,7.94533,2253639.43
19980109,0,7.95556,7.96578,7.50742,7.57218,2453766.87
19980112,0,7.57218,7.83799,7.50742,7.83799,4103500.49
19980113,0,7.79539,7.81753,7.67783,7.75279,1589285.35
19980114,0,7.79539,7.81753,7.6676,7.71019,1601610.61
19980115,0,7.75279,7.87036,7.67783,7.67783,1632715.92
19980116,0,7.72042,8.0186,7.72042,7.91296,1858665.445
19980120,0,7.87036,8.17877,7.86013,8.17877,2572318.505
19980121,0,8.11572,8.13617,8.03052,8.10379,1620977.385
19980122,0,8.07312,8.09357,7.91296,7.94533,1422610.06
19980123,0,7.92318,8.0186,7.75279,7.78517,961318.195000002
19980126,0,7.83799,7.84822,7.71019,7.79539,610360.53
19980127,0,7.78517,7.95556,7.77495,7.94533,2689106.905
19980128,0,7.95556,8.26397,7.95556,8.17877,3940348.925
19980129,0,8.14639,8.34916,8.09357,8.14639,4090003.405
19980130,0,8.17877,8.29633,8.11572,8.13617,2503654.035
19980202,0,8.17877,8.4139,8.17877,8.40198,3472603.525
19980203,0,8.43436,8.56215,8.39176,8.52977,4199750.335
19980204,0,8.47694,8.51955,8.35938,8.48718,1951982.14
19980205,0,8.64734,8.68993,8.39176,8.42413,1584591.265
19980206,0,8.42413,8.50932,8.34916,8.35938,1798217.045
19980209,0,8.39176,8.39176,8.26397,8.27419,974229.875000001
19980210,0,8.33893,8.38153,8.24351,8.32871,1062849.27
19980211,0,8.30656,8.4565,8.30656,8.33893,1780610.735
19980212,0,8.35938,8.42413,8.32871,8.39176,958383.975000001
19980213,0,8.39176,8.40198,8.28611,8.29633,662006.545000001
19980217,0,8.39176,8.4139,8.22137,8.26397,1093368.13
19980218,0,8.22137,8.26397,8.15832,8.18899,2240142.59
19980219,0,8.20092,8.20092,8.11572,8.15832,1745983.58
19980220,0,8.17877,8.22137,8.14639,8.22137,1341620.43
19980223,0,8.31678,8.4139,8.27419,8.38153,2582294.695
19980224,0,8.44458,8.4991,8.31678,8.47694,2089900.15
19980225,0,8.51955,8.55192,8.46672,8.51955,1365682.085
19980226,0,8.64734,8.67972,8.54171,8.6269,1740114.975
19980227,0,8.67972,8.85011,8.67972,8.77513,1922635.17
19980302,0,8.78536,8.94553,8.76492,8.90293,1736594.49
19980303,0,8.86034,9.01027,8.83988,9.01027,2213146.005
19980304,0,9.01027,9.0631,8.96768,9.03073,2241316.01
19980305,0,8.91314,8.94553,8.89271,8.94553,1524142.685
19980306,0,8.96768,8.97791,8.90293,8.92508,776448.905000001
19980309,0,8.86034,8.88248,8.80752,8.83988,1660884.24
19980310,0,8.85011,8.90293,8.79729,8.88248,1189030.09
19980311,0,8.89271,9.09547,8.82796,9.05287,1153816.65
19980312,0,9.07332,9.07332,8.94553,8.98813,1076934.47
19980313,0,9.02051,9.11592,8.98813,9.1057,1490101.075
19980316,0,9.11592,9.13807,9.03073,9.04095,720694.94
19980317,0,9.09547,9.50952,9.07332,9.48907,4215597.4
19980318,0,9.43625,9.56405,9.35106,9.55212,1805259.71
19980319,0,9.54189,9.69184,9.53167,9.65946,1256521.89
19980320,0,9.71228,9.77704,9.59472,9.70206,1748331.615
19980323,0,9.60665,9.66968,9.56405,9.63732,1299364.62
19980324,0,9.64924,9.73444,9.61687,9.61687,2422076.16
19980325,0,9.62709,9.62709,9.53167,9.54189,1780609.1
19980326,0,9.47885,9.52145,9.36128,9.52145,670223.165000001
19980327,0,9.51977,9.6376,9.32853,9.41391,648870.133999999
19980330,0,9.41391,9.49929,9.33877,9.33877,642428.335999999
19980331,0,9.31657,9.31657,9.17826,9.28584,951050.809999999
19980401,0,9.39171,9.50953,9.32853,9.50953,1170659.78
19980402,0,9.54197,9.73323,9.42415,9.68028,2958566.496
19980403,0,9.69054,9.70078,9.50953,9.56246,1471670.204
19980406,0,9.59492,9.67004,9.58467,9.58467,1381484.48
19980407,0,9.62735,9.65809,9.51977,9.56246,898930.971999998
19980408,0,9.51977,9.53002,9.22095,9.40195,1650870.55
19980409,0,9.40195,9.62735,9.40195,9.57271,1160704.732
19980413,0,9.73323,9.80836,9.55222,9.77592,1294226.01
19980414,0,9.69054,9.94674,9.69054,9.90398,1133765.274
19980415,0,9.89377,10.1499,9.84083,10.097,1119710.864
19980416,0,10.0644,10.0644,9.71274,9.80836,1176516.262
19980417,0,9.84083,10.0115,9.71274,9.99969,1091602.628
19980420,0,9.98938,10.097,9.96895,10.0748,1257332.484
19980421,0,10.0748,10.0748,9.85104,9.95695,1729929.946
19980422,0,9.92621,9.94674,9.62735,9.92621,1164218.094
19980423,0,9.88346,10.1396,9.87156,10.1396,1468741.542
19980424,0,10.085,10.085,9.77592,9.93643,857351.639999999
19980427,0,9.8186,9.89199,9.77592,9.84083,1077544.884
19980428,0,9.86125,9.88346,9.65809,9.72298,1445315.766
19980429,0,9.73323,9.93643,9.62735,9.93643,1030111.456
19980430,0,10.0748,10.353,10.0115,10.2353,4484697.13000001
19980501,0,10.2029,10.2557,10.1601,10.2455,1547801.074
