19980102,0,14.0716,14.0716,13.6046,13.9829,1326893.441
19980105,0,13.9222,14.0109,12.7873,12.8433,3237260.089
19980106,0,12.6705,12.6705,11.7926,12.0261,6536187.54399999
19980107,0,12.437,12.6098,11.9093,12.5818,3173880.877
19980108,0,12.1428,12.2876,11.8206,11.8813,3825229.90800001
19980109,0,11.559,11.5871,10.5082,10.9752,4941430.262
19980112,0,10.1019,11.3862,10.0692,10.7697,4123281.99900001
19980113,0,11.2695,11.559,11.092,11.2695,3114356.29200001
19980114,0,11.4423,12.0541,11.4423,12.0261,2955051.272
19980115,0,12.2035,12.493,11.8206,11.97,3309417.001
19980116,0,12.465,12.8433,12.1709,12.8433,2082947.421
19980120,0,13.8381,13.8661,13.2216,13.3711,3888609.67900001
19980121,0,13.3711,13.5439,12.8433,13.5439,2582913.04
19980122,0,12.7265,12.7265,12.0868,12.3482,6030866.105
19980123,0,12.6098,12.7873,12.1428,12.2316,3047123.01500001
19980126,0,12.3763,12.5818,11.8206,12.3202,3088447.394
19980127,0,12.2596,12.493,11.97,12.3763,1637151.485
19980128,0,12.6098,12.6985,12.3482,12.5537,2034770.301
19980129,0,12.9601,13.4878,12.9601,13.1376,2986098.688
19980130,0,13.3711,13.3711,12.521,12.5537,2127054.413
19980202,0,12.6705,12.7265,12.437,12.6705,1993230.811
19980203,0,12.7265,12.9601,12.6098,12.7546,3842787.061
19980204,0,12.6705,13.4551,12.6705,13.3991,5297938.656
19980205,0,13.5439,13.9829,13.4551,13.5719,3938069.03900001
19980206,0,13.6606,13.7774,13.3711,13.4551,1501828.139
19980209,0,13.6606,13.8054,13.1376,13.1936,2136048.376
19980210,0,13.2216,13.5159,13.2216,13.3711,1396696.528
19980211,0,13.2543,13.3711,13.0488,13.1049,1744638.568
19980212,0,12.9601,12.9601,12.2035,12.6098,3490131.89
19980213,0,12.5818,13.1656,12.5818,13.1376,1814013.377
19980217,0,13.2823,13.3991,12.2876,12.3482,2380999.47
19980218,0,12.6098,12.8713,12.3202,12.8433,2519962.953
19980219,0,13.0208,13.0768,12.6098,12.6378,1881889.033
19980220,0,12.6985,12.904,12.521,12.7265,1207628.775
19980223,0,12.6705,12.6705,12.0868,12.2035,2217840.422
19980224,0,12.2035,12.521,12.1709,12.437,1588546.762
19980225,0,12.493,13.0208,12.437,12.6985,1072948.197
19980226,0,13.8942,13.8942,13.1936,13.5159,7829032.95
19980227,0,13.5439,13.5719,13.1656,13.2823,2517821.85
19980302,0,13.3104,13.7774,13.3104,13.6606,2398985.569
19980303,0,13.5439,14.478,13.4551,14.4499,4786408.05700001
19980304,0,14.4499,14.8002,13.8942,13.9829,4456665.31900001
19980305,0,13.7774,14.3612,13.7214,13.9829,3235975.542
